#1.0.0,,,,,,,,,,,,
keyword,foma3x,foma2x,foma1x,pdc2,pdc1,win,cdma,sb3g,will,em,iphone,pc
שH,;,;,;,;,;,"<img localsrc=""234"" />","<img localsrc=""234"" />",&#xe033;,;,&#xe6a4;,"<img src=""/glyph/docomo/UE6A4.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6A4.gif"" width=""16"" height=""16"" />"
&#xe6a5;,;,;,;,שI,שI,"<img localsrc=""71"" />","<img localsrc=""71"" />",&#xe239;,שI,;,"<img src=""/glyph/docomo/UE6A5.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6A5.gif"" width=""16"" height=""16"" />"
&#xE6A5;,;,;,;,שI,שI,"<img localsrc=""71"" />","<img localsrc=""71"" />",&#xe239;,שI,;,"<img src=""/glyph/docomo/UE6A5.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6A5.gif"" width=""16"" height=""16"" />"
&#63817;,&#xe6a5;,&#xe6a5;,&#xe6a5;,שI,שI,"<img localsrc=""71"" />","<img localsrc=""71"" />",&#xe239;,שI,&#xe6a5;,"<img src=""/glyph/docomo/UE6A5.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6A5.gif"" width=""16"" height=""16"" />"
שI,;,;,;,;,;,"<img localsrc=""71"" />","<img localsrc=""71"" />",&#xe239;,;,&#xe6a5;,"<img src=""/glyph/docomo/UE6A5.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6A5.gif"" width=""16"" height=""16"" />"
&#xe6ac;,;,;,;,שP,שP,"<img localsrc=""226"" />","<img localsrc=""226"" />",&#xe324;,שP,;,"<img src=""/glyph/docomo/UE6AC.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AC.gif"" width=""16"" height=""16"" />"
&#xE6AC;,;,;,;,שP,שP,"<img localsrc=""226"" />","<img localsrc=""226"" />",&#xe324;,שP,;,"<img src=""/glyph/docomo/UE6AC.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AC.gif"" width=""16"" height=""16"" />"
&#63824;,&#xe6ac;,&#xe6ac;,&#xe6ac;,שP,שP,"<img localsrc=""226"" />","<img localsrc=""226"" />",&#xe324;,שP,&#xe6ac;,"<img src=""/glyph/docomo/UE6AC.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AC.gif"" width=""16"" height=""16"" />"
שP,;,;,;,;,;,"<img localsrc=""226"" />","<img localsrc=""226"" />",&#xe324;,;,&#xe6ac;,"<img src=""/glyph/docomo/UE6AC.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AC.gif"" width=""16"" height=""16"" />"
&#xe6ad;,;,;,;,שQ,שQ,"<img localsrc=""233"" />","<img localsrc=""233"" />",&#xe12f;,שQ,;,"<img src=""/glyph/docomo/UE6AD.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AD.gif"" width=""16"" height=""16"" />"
&#xE6AD;,;,;,;,שQ,שQ,"<img localsrc=""233"" />","<img localsrc=""233"" />",&#xe12f;,שQ,;,"<img src=""/glyph/docomo/UE6AD.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AD.gif"" width=""16"" height=""16"" />"
&#63825;,&#xe6ad;,&#xe6ad;,&#xe6ad;,שQ,שQ,"<img localsrc=""233"" />","<img localsrc=""233"" />",&#xe12f;,שQ,&#xe6ad;,"<img src=""/glyph/docomo/UE6AD.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AD.gif"" width=""16"" height=""16"" />"
שQ,;,;,;,;,;,"<img localsrc=""233"" />","<img localsrc=""233"" />",&#xe12f;,;,&#xe6ad;,"<img src=""/glyph/docomo/UE6AD.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AD.gif"" width=""16"" height=""16"" />"
&#xe6ae;,;,;,;,שR,שR,"<img localsrc=""508"" />","<img localsrc=""508"" />",&#xe301;,שR,;,"<img src=""/glyph/docomo/UE6AE.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AE.gif"" width=""16"" height=""16"" />"
&#xE6AE;,;,;,;,שR,שR,"<img localsrc=""508"" />","<img localsrc=""508"" />",&#xe301;,שR,;,"<img src=""/glyph/docomo/UE6AE.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AE.gif"" width=""16"" height=""16"" />"
&#63826;,&#xe6ae;,&#xe6ae;,&#xe6ae;,שR,שR,"<img localsrc=""508"" />","<img localsrc=""508"" />",&#xe301;,שR,&#xe6ae;,"<img src=""/glyph/docomo/UE6AE.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AE.gif"" width=""16"" height=""16"" />"
שR,;,;,;,;,;,"<img localsrc=""508"" />","<img localsrc=""508"" />",&#xe301;,;,&#xe6ae;,"<img src=""/glyph/docomo/UE6AE.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6AE.gif"" width=""16"" height=""16"" />"
&#xe6b1;,;,;,;,שU,שU,"<img localsrc=""80"" />","<img localsrc=""80"" />",&#xe253;,שU,;,"<img src=""/glyph/docomo/UE6B1.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B1.gif"" width=""16"" height=""16"" />"
&#xE6B1;,;,;,;,שU,שU,"<img localsrc=""80"" />","<img localsrc=""80"" />",&#xe253;,שU,;,"<img src=""/glyph/docomo/UE6B1.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B1.gif"" width=""16"" height=""16"" />"
&#63829;,&#xe6b1;,&#xe6b1;,&#xe6b1;,שU,שU,"<img localsrc=""80"" />","<img localsrc=""80"" />",&#xe253;,שU,&#xe6b1;,"<img src=""/glyph/docomo/UE6B1.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B1.gif"" width=""16"" height=""16"" />"
שU,;,;,;,;,;,"<img localsrc=""80"" />","<img localsrc=""80"" />",&#xe253;,;,&#xe6b1;,"<img src=""/glyph/docomo/UE6B1.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B1.gif"" width=""16"" height=""16"" />"
&#xe6b2;,;,;,;,שV,שV,"<img localsrc=""158"" />","<img localsrc=""158"" />",&#xe11f;,שV,;,"<img src=""/glyph/docomo/UE6B2.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B2.gif"" width=""16"" height=""16"" />"
&#xE6B2;,;,;,;,שV,שV,"<img localsrc=""158"" />","<img localsrc=""158"" />",&#xe11f;,שV,;,"<img src=""/glyph/docomo/UE6B2.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B2.gif"" width=""16"" height=""16"" />"
&#63830;,&#xe6b2;,&#xe6b2;,&#xe6b2;,שV,שV,"<img localsrc=""158"" />","<img localsrc=""158"" />",&#xe11f;,שV,&#xe6b2;,"<img src=""/glyph/docomo/UE6B2.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B2.gif"" width=""16"" height=""16"" />"
שV,;,;,;,;,;,"<img localsrc=""158"" />","<img localsrc=""158"" />",&#xe11f;,;,&#xe6b2;,"<img src=""/glyph/docomo/UE6B2.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B2.gif"" width=""16"" height=""16"" />"
&#xe6b3;,;,;,;,שW,שW,"<img localsrc=""490"" />","<img localsrc=""490"" />",&#xe44b;,שW,;,"<img src=""/glyph/docomo/UE6B3.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B3.gif"" width=""16"" height=""16"" />"
&#xE6B3;,;,;,;,שW,שW,"<img localsrc=""490"" />","<img localsrc=""490"" />",&#xe44b;,שW,;,"<img src=""/glyph/docomo/UE6B3.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B3.gif"" width=""16"" height=""16"" />"
&#63831;,&#xe6b3;,&#xe6b3;,&#xe6b3;,שW,שW,"<img localsrc=""490"" />","<img localsrc=""490"" />",&#xe44b;,שW,&#xe6b3;,"<img src=""/glyph/docomo/UE6B3.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B3.gif"" width=""16"" height=""16"" />"
שW,;,;,;,;,;,"<img localsrc=""490"" />","<img localsrc=""490"" />",&#xe44b;,;,&#xe6b3;,"<img src=""/glyph/docomo/UE6B3.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B3.gif"" width=""16"" height=""16"" />"
&#xe6b7;,;,;,;,ש[,ש[,"<img localsrc=""63"" />","<img localsrc=""63"" />",&#xe231;,ש[,;,"<img src=""/glyph/docomo/UE6B7.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B7.gif"" width=""16"" height=""16"" />"
&#xE6B7;,;,;,;,ש[,ש[,"<img localsrc=""63"" />","<img localsrc=""63"" />",&#xe231;,ש[,;,"<img src=""/glyph/docomo/UE6B7.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B7.gif"" width=""16"" height=""16"" />"
&#63835;,&#xe6b7;,&#xe6b7;,&#xe6b7;,ש[,ש[,"<img localsrc=""63"" />","<img localsrc=""63"" />",&#xe231;,ש[,&#xe6b7;,"<img src=""/glyph/docomo/UE6B7.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B7.gif"" width=""16"" height=""16"" />"
ש[,;,;,;,;,;,"<img localsrc=""63"" />","<img localsrc=""63"" />",&#xe231;,;,&#xe6b7;,"<img src=""/glyph/docomo/UE6B7.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B7.gif"" width=""16"" height=""16"" />"
&#xe6b8;,;,;,;,ש\,ש\,"<img localsrc=""808"" />","<img localsrc=""808"" />",&#xe22e;,ש\,;,"<img src=""/glyph/docomo/UE6B8.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B8.gif"" width=""16"" height=""16"" />"
&#xE6B8;,;,;,;,ש\,ש\,"<img localsrc=""808"" />","<img localsrc=""808"" />",&#xe22e;,ש\,;,"<img src=""/glyph/docomo/UE6B8.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B8.gif"" width=""16"" height=""16"" />"
&#63836;,&#xe6b8;,&#xe6b8;,&#xe6b8;,ש\,ש\,"<img localsrc=""808"" />","<img localsrc=""808"" />",&#xe22e;,ש\,&#xe6b8;,"<img src=""/glyph/docomo/UE6B8.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B8.gif"" width=""16"" height=""16"" />"
ש\,;,;,;,;,;,"<img localsrc=""808"" />","<img localsrc=""808"" />",&#xe22e;,;,&#xe6b8;,"<img src=""/glyph/docomo/UE6B8.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B8.gif"" width=""16"" height=""16"" />"
&#xe6b9;,;,;,;,ש],ש],"<img localsrc=""64"" />","<img localsrc=""64"" />",&#xe230;,ש],;,"<img src=""/glyph/docomo/UE6B9.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B9.gif"" width=""16"" height=""16"" />"
&#xE6B9;,;,;,;,ש],ש],"<img localsrc=""64"" />","<img localsrc=""64"" />",&#xe230;,ש],;,"<img src=""/glyph/docomo/UE6B9.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B9.gif"" width=""16"" height=""16"" />"
&#63837;,&#xe6b9;,&#xe6b9;,&#xe6b9;,ש],ש],"<img localsrc=""64"" />","<img localsrc=""64"" />",&#xe230;,ש],&#xe6b9;,"<img src=""/glyph/docomo/UE6B9.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B9.gif"" width=""16"" height=""16"" />"
ש],;,;,;,;,;,"<img localsrc=""64"" />","<img localsrc=""64"" />",&#xe230;,;,&#xe6b9;,"<img src=""/glyph/docomo/UE6B9.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6B9.gif"" width=""16"" height=""16"" />"
&#xe6ba;,;,;,;,ש^,ש^,"<img localsrc=""46"" />","<img localsrc=""46"" />",&#xe02c;,ש^,;,"<img src=""/glyph/docomo/UE6BA.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6BA.gif"" width=""16"" height=""16"" />"
&#xE6BA;,;,;,;,ש^,ש^,"<img localsrc=""46"" />","<img localsrc=""46"" />",&#xe02c;,ש^,;,"<img src=""/glyph/docomo/UE6BA.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6BA.gif"" width=""16"" height=""16"" />"
&#63838;,&#xe6ba;,&#xe6ba;,&#xe6ba;,ש^,ש^,"<img localsrc=""46"" />","<img localsrc=""46"" />",&#xe02c;,ש^,&#xe6ba;,"<img src=""/glyph/docomo/UE6BA.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6BA.gif"" width=""16"" height=""16"" />"
ש^,;,;,;,;,;,"<img localsrc=""46"" />","<img localsrc=""46"" />",&#xe02c;,;,&#xe6ba;,"<img src=""/glyph/docomo/UE6BA.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6BA.gif"" width=""16"" height=""16"" />"
&#xe6ce;,;,;,;,שr,שr,"<img localsrc=""513"" />","<img localsrc=""513"" />",&#xe104;,שr,;,"<img src=""/glyph/docomo/UE6CE.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6CE.gif"" width=""16"" height=""16"" />"
&#xE6CE;,;,;,;,שr,שr,"<img localsrc=""513"" />","<img localsrc=""513"" />",&#xe104;,שr,;,"<img src=""/glyph/docomo/UE6CE.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6CE.gif"" width=""16"" height=""16"" />"
&#63858;,&#xe6ce;,&#xe6ce;,&#xe6ce;,שr,שr,"<img localsrc=""513"" />","<img localsrc=""513"" />",&#xe104;,שr,&#xe6ce;,"<img src=""/glyph/docomo/UE6CE.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6CE.gif"" width=""16"" height=""16"" />"
שr,;,;,;,;,;,"<img localsrc=""513"" />","<img localsrc=""513"" />",&#xe104;,;,&#xe6ce;,"<img src=""/glyph/docomo/UE6CE.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6CE.gif"" width=""16"" height=""16"" />"
&#xe6cf;,;,;,;,שs,שs,"<img localsrc=""784"" />","<img localsrc=""784"" />",&#xe103;,שs,;,"<img src=""/glyph/docomo/UE6CF.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6CF.gif"" width=""16"" height=""16"" />"
&#xE6CF;,;,;,;,שs,שs,"<img localsrc=""784"" />","<img localsrc=""784"" />",&#xe103;,שs,;,"<img src=""/glyph/docomo/UE6CF.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6CF.gif"" width=""16"" height=""16"" />"
&#63859;,&#xe6cf;,&#xe6cf;,&#xe6cf;,שs,שs,"<img localsrc=""784"" />","<img localsrc=""784"" />",&#xe103;,שs,&#xe6cf;,"<img src=""/glyph/docomo/UE6CF.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6CF.gif"" width=""16"" height=""16"" />"
שs,;,;,;,;,;,"<img localsrc=""784"" />","<img localsrc=""784"" />",&#xe103;,;,&#xe6cf;,"<img src=""/glyph/docomo/UE6CF.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6CF.gif"" width=""16"" height=""16"" />"
&#xe6d0;,;,;,;,שt,שt,"<img localsrc=""166"" />","<img localsrc=""166"" />",&#xe00b;,שt,;,"<img src=""/glyph/docomo/UE6D0.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D0.gif"" width=""16"" height=""16"" />"
&#xE6D0;,;,;,;,שt,שt,"<img localsrc=""166"" />","<img localsrc=""166"" />",&#xe00b;,שt,;,"<img src=""/glyph/docomo/UE6D0.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D0.gif"" width=""16"" height=""16"" />"
&#63860;,&#xe6d0;,&#xe6d0;,&#xe6d0;,שt,שt,"<img localsrc=""166"" />","<img localsrc=""166"" />",&#xe00b;,שt,&#xe6d0;,"<img src=""/glyph/docomo/UE6D0.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D0.gif"" width=""16"" height=""16"" />"
שt,;,;,;,;,;,"<img localsrc=""166"" />","<img localsrc=""166"" />",&#xe00b;,;,&#xe6d0;,"<img src=""/glyph/docomo/UE6D0.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D0.gif"" width=""16"" height=""16"" />"
&#xe6d1;,;,;,;,שu,שu,"<img localsrc=""11"" />","<img localsrc=""11"" />",&#xe00c;,שu,&#xe610;,"<img src=""/glyph/docomo/UE6D1.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D1.gif"" width=""16"" height=""16"" />"
&#xE6D1;,;,;,;,שu,שu,"<img localsrc=""11"" />","<img localsrc=""11"" />",&#xe00c;,שu,&#xe610;,"<img src=""/glyph/docomo/UE6D1.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D1.gif"" width=""16"" height=""16"" />"
&#63861;,&#xe6d1;,&#xe6d1;,&#xe6d1;,שu,שu,"<img localsrc=""11"" />","<img localsrc=""11"" />",&#xe00c;,שu,&#xe610;,"<img src=""/glyph/docomo/UE6D1.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D1.gif"" width=""16"" height=""16"" />"
שu,;,;,;,;,;,"<img localsrc=""11"" />","<img localsrc=""11"" />",&#xe00c;,;,&#xe610;,"<img src=""/glyph/docomo/UE6D1.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D1.gif"" width=""16"" height=""16"" />"
&#xe6d2;,;,;,;,שv,שv,"<img localsrc=""11"" />","<img localsrc=""11"" />",&#xe00c;,שv,&#xe611;,"<img src=""/glyph/docomo/UE6D2.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D2.gif"" width=""16"" height=""16"" />"
&#xE6D2;,;,;,;,שv,שv,"<img localsrc=""11"" />","<img localsrc=""11"" />",&#xe00c;,שv,&#xe611;,"<img src=""/glyph/docomo/UE6D2.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D2.gif"" width=""16"" height=""16"" />"
&#63862;,&#xe6d2;,&#xe6d2;,&#xe6d2;,שv,שv,"<img localsrc=""11"" />","<img localsrc=""11"" />",&#xe00c;,שv,&#xe611;,"<img src=""/glyph/docomo/UE6D2.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D2.gif"" width=""16"" height=""16"" />"
שv,;,;,;,;,;,"<img localsrc=""11"" />","<img localsrc=""11"" />",&#xe00c;,;,&#xe611;,"<img src=""/glyph/docomo/UE6D2.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D2.gif"" width=""16"" height=""16"" />"
&#xe6d3;,;,;,;,שw,שw,"<img localsrc=""799"" />","<img localsrc=""799"" />",&#xe103;,שw,;,"<img src=""/glyph/docomo/UE6D3.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D3.gif"" width=""16"" height=""16"" />"
&#xE6D3;,;,;,;,שw,שw,"<img localsrc=""799"" />","<img localsrc=""799"" />",&#xe103;,שw,;,"<img src=""/glyph/docomo/UE6D3.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D3.gif"" width=""16"" height=""16"" />"
&#63863;,&#xe6d3;,&#xe6d3;,&#xe6d3;,שw,שw,"<img localsrc=""799"" />","<img localsrc=""799"" />",&#xe103;,שw,&#xe6d3;,"<img src=""/glyph/docomo/UE6D3.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D3.gif"" width=""16"" height=""16"" />"
שw,;,;,;,;,;,"<img localsrc=""799"" />","<img localsrc=""799"" />",&#xe103;,;,&#xe6d3;,"<img src=""/glyph/docomo/UE6D3.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D3.gif"" width=""16"" height=""16"" />"
&#xe6d4;,;,;,;,שx,שx,"<img localsrc=""161"" />","<img localsrc=""161"" />",&#xe00a;,שx,D,"<img src=""/glyph/docomo/UE6D4.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D4.gif"" width=""16"" height=""16"" />"
&#xE6D4;,;,;,;,שx,שx,"<img localsrc=""161"" />","<img localsrc=""161"" />",&#xe00a;,שx,D,"<img src=""/glyph/docomo/UE6D4.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D4.gif"" width=""16"" height=""16"" />"
&#63864;,&#xe6d4;,&#xe6d4;,&#xe6d4;,שx,שx,"<img localsrc=""161"" />","<img localsrc=""161"" />",&#xe00a;,שx,D,"<img src=""/glyph/docomo/UE6D4.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D4.gif"" width=""16"" height=""16"" />"
שx,;,;,;,;,;,"<img localsrc=""161"" />","<img localsrc=""161"" />",&#xe00a;,;,D,"<img src=""/glyph/docomo/UE6D4.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D4.gif"" width=""16"" height=""16"" />"
&#xe6d5;,;,;,;,שy,שy,"<img localsrc=""161"" />","<img localsrc=""161"" />",&#xe00a;,שy,&#xe60d;,"<img src=""/glyph/docomo/UE6D5.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D5.gif"" width=""16"" height=""16"" />"
&#xE6D5;,;,;,;,שy,שy,"<img localsrc=""161"" />","<img localsrc=""161"" />",&#xe00a;,שy,&#xe60d;,"<img src=""/glyph/docomo/UE6D5.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D5.gif"" width=""16"" height=""16"" />"
&#63865;,&#xe6d5;,&#xe6d5;,&#xe6d5;,שy,שy,"<img localsrc=""161"" />","<img localsrc=""161"" />",&#xe00a;,שy,&#xe60d;,"<img src=""/glyph/docomo/UE6D5.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D5.gif"" width=""16"" height=""16"" />"
שy,;,;,;,;,;,"<img localsrc=""161"" />","<img localsrc=""161"" />",&#xe00a;,;,&#xe60d;,"<img src=""/glyph/docomo/UE6D5.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D5.gif"" width=""16"" height=""16"" />"
&#xe6d6;,;,;,;,שz,שz,"<img localsrc=""109"" />","<img localsrc=""109"" />",&#xe215;,שz,;,"<img src=""/glyph/docomo/UE6D6.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D6.gif"" width=""16"" height=""16"" />"
&#xE6D6;,;,;,;,שz,שz,"<img localsrc=""109"" />","<img localsrc=""109"" />",&#xe215;,שz,;,"<img src=""/glyph/docomo/UE6D6.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D6.gif"" width=""16"" height=""16"" />"
&#63866;,&#xe6d6;,&#xe6d6;,&#xe6d6;,שz,שz,"<img localsrc=""109"" />","<img localsrc=""109"" />",&#xe215;,שz,&#xe6d6;,"<img src=""/glyph/docomo/UE6D6.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D6.gif"" width=""16"" height=""16"" />"
שz,;,;,;,;,;,"<img localsrc=""109"" />","<img localsrc=""109"" />",&#xe215;,;,&#xe6d6;,"<img src=""/glyph/docomo/UE6D6.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D6.gif"" width=""16"" height=""16"" />"
&#xe6d7;,;,;,;,ש{,ש{,"<img localsrc=""299"" />","<img localsrc=""299"" />",&#xe216;,ש{,;,"<img src=""/glyph/docomo/UE6D7.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D7.gif"" width=""16"" height=""16"" />"
&#xE6D7;,;,;,;,ש{,ש{,"<img localsrc=""299"" />","<img localsrc=""299"" />",&#xe216;,ש{,;,"<img src=""/glyph/docomo/UE6D7.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D7.gif"" width=""16"" height=""16"" />"
&#63867;,&#xe6d7;,&#xe6d7;,&#xe6d7;,ש{,ש{,"<img localsrc=""299"" />","<img localsrc=""299"" />",&#xe216;,ש{,&#xe6d7;,"<img src=""/glyph/docomo/UE6D7.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D7.gif"" width=""16"" height=""16"" />"
ש{,;,;,;,;,;,"<img localsrc=""299"" />","<img localsrc=""299"" />",&#xe216;,;,&#xe6d7;,"<img src=""/glyph/docomo/UE6D7.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/docomo/UE6D7.gif"" width=""16"" height=""16"" />"
